Order ID,Order Date,Order Priority,Order Quantity,Sales,Discount,Ship Mode,Profit,Unit Price,Shipping Cost,Customer Name,Province,Region,Customer Segment,Product Category,Product Sub-Category,Product Name,Product Container,Ship Date,Year,Month
28225.0,2009-01-22,Critical,13,1160.59,0.01,Regular Air,-330.14,80.98,35,Guy Phonely,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,"Carina 42""Hx23 3/4""W Media Storage Unit",Large Box,2009-01-24 00:00:00,2009,1
28258.0,2009-03-13,Critical,2,201.178,0.07,Regular Air,-604.4060000000001,125.99,2.5,Denny Blanton,Ontario,Ontario,Home Office,Technology,Telephones and Communication,i2000,Small Box,2009-03-13 00:00:00,2009,3
28258.0,2009-03-13,Critical,25,2493.24,0.03,Regular Air,293.66,99.99,19.99,Denny Blanton,Ontario,Ontario,Home Office,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,2009-03-14 00:00:00,2009,3
28321.0,2010-08-01,Medium,28,90.5,0.03,Regular Air,24.71,3.08,0.99,Steve Nguyen,Ontario,Ontario,Consumer,Office Supplies,Labels,Avery 511,Small Box,2010-08-01 00:00:00,2010,8
28454.0,2012-08-06,Medium,25,157.4,0.07,Regular Air,-84,6.48,6.74,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 215,Small Box,2012-08-07 00:00:00,2012,8
29255.0,2011-12-03,Low,11,617.2189999999999,0.03,Express Air,-136.09199999999998,65.99,8.99,Sally Hughsby,Ontario,Ontario,Consumer,Technology,Telephones and Communication,8260,Small Box,2011-12-07 00:00:00,2011,12
29383.0,2011-11-18,Medium,20,157.13,0.07,Regular Air,-46.89,8.32,2.38,Jas O'Carroll,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Imation 3.5 IBM Formatted Diskettes, 10/Box",Small Pack,2011-11-20 00:00:00,2011,11
29383.0,2011-11-18,Medium,28,195.11,0.04,Regular Air,-129.42,6.48,8.73,Jas O'Carroll,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 227,Small Box,2011-11-19 00:00:00,2011,11
29383.0,2011-11-18,Medium,29,2738.785,0.07,Regular Air,556.83,115.99,2.5,Jas O'Carroll,Ontario,Ontario,Corporate,Technology,Telephones and Communication,DPC 650 Piper,Small Box,2011-11-20 00:00:00,2011,11
29383.0,2011-11-18,Medium,30,217.42,0.09,Regular Air,16.97,7.59,4,Jas O'Carroll,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Master Giant FootÂ® Doorstop, Safety Yellow",Wrap Bag,2011-11-19 00:00:00,2011,11
29507.0,2012-02-09,Low,14,3049.632,0.04,Delivery Truck,-679.0443660000002,280.98,35.67,Sally Hughsby,Ontario,Ontario,Consumer,Furniture,Tables,Global Adaptabilitiesâ¢ Conference Tables,Jumbo Box,2012-02-11 00:00:00,2012,2
29507.0,2012-02-09,Low,41,1274.949,0.05,Regular Air,416.988,35.99,1.1,Sally Hughsby,Ontario,Ontario,Consumer,Technology,Telephones and Communication,Accessory35,Small Box,2012-02-14 00:00:00,2012,2
29572.0,2010-06-03,Not Specified,18,2657.56,0.1,Delivery Truck,126.27855,150.98,16.01,Sally Hughsby,Ontario,Ontario,Home Office,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,2010-06-04 00:00:00,2010,6
29889.0,2009-12-04,Not Specified,44,243.5,0.09,Regular Air,23.87,5.98,1.67,Odella Nelson,Ontario,Ontario,Small Business,Office Supplies,Pens & Art Supplies,"Dixon TiconderogaÂ® Erasable Colored Pencil Set, 12-Color",Wrap Bag,2009-12-07 00:00:00,2009,12
29894.0,2010-09-07,Low,43,606.98,0.05,Regular Air,21.08,13.73,6.85,Matt Connell,Ontario,Ontario,Corporate,Furniture,Office Furnishings,DAX Wood Document Frame.,Wrap Bag,2010-09-16 00:00:00,2010,9
29894.0,2010-09-07,Low,48,301.62,0.09,Regular Air,-162.54,6.68,6.92,Matt Connell,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1898,Small Box,2010-09-16 00:00:00,2010,9
29985.0,2012-07-11,Critical,2,24.51,0.06,Regular Air,-18.262,8.04,8.94,Guy Phonely,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Small Box,2012-07-13 00:00:00,2012,7
30054.0,2012-09-01,Not Specified,33,311.19,0.03,Regular Air,-9.18,9.38,4.93,Alejandro Grove,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Small Box,2012-09-03 00:00:00,2012,9
30208.0,2012-07-16,Low,46,1752.0964999999999,0.1,Regular Air,356.346,45.99,4.99,Lindsay Shagiari,Ontario,Ontario,Home Office,Technology,Telephones and Communication,600 Series Non-Flip,Small Box,2012-07-16 00:00:00,2012,7
30369.0,2011-03-24,Critical,13,76.81,0.0,Regular Air,-55.77,4.98,7.54,Denny Blanton,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1961,Small Box,2011-03-25 00:00:00,2011,3
30369.0,2011-03-24,Critical,21,174.22,0.03,Regular Air,-1.23,8.34,2.64,Denny Blanton,Ontario,Ontario,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",AcmeÂ® Elite Stainless Steel Scissors,Small Pack,2011-03-25 00:00:00,2011,3
30726.0,2009-11-25,Medium,35,725.15,0.05,Regular Air,140.57,20.27,3.99,Harold Ryan,Ontario,Ontario,Home Office,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,Small Box,2009-11-26 00:00:00,2009,11
30727.0,2012-07-25,Medium,28,1166.29,0.07,Express Air,302.86,41.71,4.5,Kean Nguyen,Ontario,Ontario,Small Business,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,Small Box,2012-07-27 00:00:00,2012,7
30915.0,2009-01-16,Low,20,62.78,0.04,Express Air,-17.75,2.98,2.03,Xylona Price,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",Wrap Bag,2009-01-16 00:00:00,2009,1
30915.0,2009-01-16,Low,25,2836.0505000000003,0.01,Regular Air,561.1320000000001,125.99,8.99,Xylona Price,Ontario,Ontario,Corporate,Technology,Telephones and Communication,M70,Small Box,2009-01-21 00:00:00,2009,1
31072.0,2010-11-29,Low,4,701.16,0.08,Regular Air,4.555999999999964,172.99,19.99,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Ibico EB-19 Dual Function Manual Binding System,Small Box,2010-12-04 00:00:00,2010,11
31073.0,2010-07-25,Medium,39,1818.76,0.02,Regular Air,843.12,46.94,6.77,Arthur Prichep,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Small Box,2010-07-28 00:00:00,2010,7
31073.0,2010-07-25,Medium,26,4322.26,0.07,Regular Air,-618.95,167.27,35,Arthur Prichep,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,2010-07-25 00:00:00,2010,7
31138.0,2009-01-21,High,37,1251.18,0.05,Delivery Truck,-1756.4404000000002,31.76,45.51,Arthur Prichep,Ontario,Ontario,Small Business,Furniture,Tables,Hon iLevelâ¢ Computer Training Table,Jumbo Box,2009-01-23 00:00:00,2009,1
31173.0,2012-08-18,Low,24,169.354,0.09,Express Air,-84.139,7.99,5.03,Sally Hughsby,Ontario,Ontario,Consumer,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,2012-08-25 00:00:00,2012,8
31812.0,2011-07-31,High,14,593.62,0.02,Regular Air,25.19,40.99,19.99,Laura Armstrong,Ontario,Ontario,Small Business,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Small Box,2011-08-02 00:00:00,2011,7
31812.0,2011-07-31,High,31,38.52,0.06,Regular Air,-17.34,1.26,0.7,Laura Armstrong,Ontario,Ontario,Small Business,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,2011-08-02 00:00:00,2011,7
32002.0,2010-07-20,Low,37,1196.2,0.03,Regular Air,-73.77,30.98,6.5,Jim Kriz,Ontario,Ontario,Consumer,Technology,Computer Peripherals,Logitech Internet Navigator Keyboard,Small Box,2010-07-24 00:00:00,2010,7
32002.0,2010-07-20,Low,7,98.55,0.07,Regular Air,23.16,13.79,8.78,Jim Kriz,Ontario,Ontario,Consumer,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,Small Box,2010-07-20 00:00:00,2010,7
32323.0,2010-07-23,High,3,28.75,0.01,Regular Air,-31.43,8.46,3.62,Lena Radford,Ontario,Ontario,Small Business,Technology,Computer Peripherals,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Small Pack,2010-07-24 00:00:00,2010,7
32323.0,2010-07-23,High,3,75.81,0.06,Regular Air,-21.13,22.84,8.18,Lena Radford,Ontario,Ontario,Small Business,Office Supplies,Paper,Xerox 1991,Small Box,2010-07-23 00:00:00,2010,7
32323.0,2010-07-23,High,38,259.7175,0.02,Regular Air,-118.481,7.99,5.03,Lena Radford,Ontario,Ontario,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,2010-07-25 00:00:00,2010,7
32454.0,2011-03-31,Critical,12,83.89,0.05,Regular Air,-29.5895,6.81,5.48,Ryan Akin,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,2011-04-01 00:00:00,2011,3
32516.0,2010-10-24,Critical,15,43.96,0.03,Regular Air,-0.2415,2.78,1.49,Robert Marley,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Acco Suede Grain Vinyl Round Ring Binder,Small Box,2010-10-26 00:00:00,2010,10
32516.0,2010-10-24,Critical,7,60.19,0.01,Regular Air,6.44,7.78,2.5,Robert Marley,Ontario,Ontario,Corporate,Office Supplies,Envelopes,Staples #10 Colored Envelopes,Small Box,2010-10-26 00:00:00,2010,10
32608.0,2012-05-22,High,20,1361.91,0.05,Regular Air,312.52,70.97,3.5,Xylona Price,Ontario,Ontario,Corporate,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Small Box,2012-05-24 00:00:00,2012,5
33510.0,2011-12-02,High,42,267.06,0.03,Regular Air,-96.95,6.24,5.22,Vivek Grady,Ontario,Ontario,Corporate,Furniture,Office Furnishings,Eldon Expressions Mahogany Wood Desk Collection,Small Box,2011-12-03 00:00:00,2011,12
33510.0,2011-12-02,High,11,449.79,0.06,Regular Air,13.21,40.99,17.48,Vivek Grady,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1893,Small Box,2011-12-02 00:00:00,2011,12
33541.0,2012-06-19,Critical,43,512.78,0.08,Regular Air,16.14,12.2,6.02,John Lucas,Ontario,Ontario,Small Business,Furniture,Office Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,Small Pack,2012-06-19 00:00:00,2012,6
33573.0,2010-10-04,Critical,15,2272.56,0.06,Delivery Truck,111.0474,150.98,16.01,Vivek Grady,Ontario,Ontario,Corporate,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,2010-10-04 00:00:00,2010,10
34371.0,2010-04-01,Medium,18,8334.03,0.05,Delivery Truck,1886.66,510.14,14.7,Scott Cohen,Ontario,Ontario,Consumer,Technology,Office Machines,Okidata ML520 Series Dot Matrix Printers,Jumbo Drum,2010-04-03 00:00:00,2010,4
34530.0,2010-08-30,Low,22,1516.13,0.06,Express Air,493.03,67.84,0.99,Karen Daniels,Ontario,Ontario,Consumer,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Small Box,2010-09-01 00:00:00,2010,8
34530.0,2010-08-30,Low,38,612.49,0.09,Regular Air,168.04,17.48,1.99,Karen Daniels,Ontario,Ontario,Consumer,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,2010-09-04 00:00:00,2010,8
34530.0,2010-08-30,Low,7,1092.42,0.03,Delivery Truck,-364.8733660000001,150.98,16.01,Karen Daniels,Ontario,Ontario,Consumer,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",Jumbo Box,2010-09-04 00:00:00,2010,8
34562.0,2010-08-24,Low,22,561.92,0.1,Regular Air,57.82,28.38,1.99,John Lucas,Ontario,Ontario,Small Business,Technology,Computer Peripherals,Maxell 4.7GB DVD-R,Small Pack,2010-08-26 00:00:00,2010,8
34562.0,2010-08-24,Low,19,365.64,0.03,Regular Air,22.77,18.97,9.03,John Lucas,Ontario,Ontario,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,2010-08-28 00:00:00,2010,8
35430.0,2010-03-25,Low,16,1835.84,0.05,Regular Air,608.74,110.98,13.99,Liz Willingham,Ontario,Ontario,Home Office,Furniture,Office Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",Medium Box,2010-04-01 00:00:00,2010,3
35430.0,2010-03-25,Low,48,133.43,0.1,Regular Air,9.5,2.84,0.93,Liz Willingham,Ontario,Ontario,Home Office,Office Supplies,Pens & Art Supplies,SANFORD Liquid Accentâ¢ Tank-Style Highlighters,Wrap Bag,2010-03-29 00:00:00,2010,3
35430.0,2010-03-25,Low,31,1655.3664999999999,0.08,Regular Air,173.934,65.99,8.99,Liz Willingham,Ontario,Ontario,Home Office,Technology,Telephones and Communication,5180,Small Box,2010-03-27 00:00:00,2010,3
35588.0,2010-06-13,Low,32,1727.79,0.1,Delivery Truck,-694.9,58.14,36.61,Cathy Prescott,Ontario,Ontario,Corporate,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,2010-06-15 00:00:00,2010,6
35712.0,2012-10-23,High,42,3931.17,0.1,Regular Air,1174.02,100.97,7.18,Steve Nguyen,Ontario,Ontario,Consumer,Technology,Computer Peripherals,Gyration Ultra Cordless Optical Suite,Small Box,2012-10-24 00:00:00,2012,10
35712.0,2012-10-23,High,24,134.88,0.0,Regular Air,-122.21,5.28,8.16,Steve Nguyen,Ontario,Ontario,Consumer,Office Supplies,Paper,Xerox 1963,Small Box,2012-10-23 00:00:00,2012,10
36130.0,2012-09-13,Critical,23,394.8,0.1,Regular Air,-113.8,17.98,4,Lindsay Shagiari,Ontario,Ontario,Home Office,Technology,Computer Peripherals,"Belkin 107-key enhanced keyboard, USB/PS/2 interface",Small Box,2012-09-14 00:00:00,2012,9
36416.0,2009-11-30,Low,44,276,0.08,Regular Air,-98.53,6.48,5.82,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1998,Small Box,2009-12-04 00:00:00,2009,11
36416.0,2009-11-30,Low,46,132.01,0.04,Regular Air,6.93,2.88,1.01,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,"Sanford Colorific Colored Pencils, 12/Box",Wrap Bag,2009-12-04 00:00:00,2009,11
36418.0,2012-01-27,Not Specified,33,207.92,0.08,Express Air,-124.844,6.23,6.97,Robert Marley,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Avery Hole Reinforcements,Small Box,2012-01-28 00:00:00,2012,1
36517.0,2010-03-01,Not Specified,18,877.64,0.03,Regular Air,218.97,48.58,3.99,Katherine Nockton,Ontario,Ontario,Corporate,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,Small Box,2010-03-02 00:00:00,2010,3
36517.0,2010-03-01,Not Specified,9,190.1,0.06,Regular Air,-63.78,20.95,4,Katherine Nockton,Ontario,Ontario,Corporate,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,2010-03-03 00:00:00,2010,3
36705.0,2009-06-25,Not Specified,17,1032.072,0.06,Delivery Truck,54.23085,70.89,89.3,Sam Zeldin,Ontario,Ontario,Small Business,Furniture,Tables,KI Conference Tables,Jumbo Box,2009-06-25 00:00:00,2009,6
36833.0,2012-07-11,Low,25,184.32,0.0,Regular Air,-73.33,6.68,7.3,Harold Ryan,Ontario,Ontario,Home Office,Office Supplies,Paper,Xerox 1959,Small Box,2012-07-18 00:00:00,2012,7
36896.0,2009-11-03,Critical,12,34.01,0.0,Regular Air,10.58,2.61,0.5,Xylona Price,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 494,Small Box,2009-11-05 00:00:00,2009,11
36896.0,2009-11-03,Critical,41,1008.95,0.04,Express Air,69.31,25.38,8.99,Xylona Price,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Executive Impressions 13"" Chairman Wall Clock",Small Pack,2009-11-06 00:00:00,2009,11
36896.0,2009-11-03,Critical,21,3508.33,0.04,Regular Air,-546.98,167.27,35,Xylona Price,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Large Box,2009-11-03 00:00:00,2009,11
37123.0,2012-02-18,High,50,794.58,0.05,Delivery Truck,11.650950000000002,15.23,27.75,Lena Radford,Ontario,Ontario,Small Business,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,Jumbo Box,2012-02-19 00:00:00,2012,2
37572.0,2010-08-03,High,22,123.95,0.01,Regular Air,2.4225,5.34,2.99,Jas O'Carroll,Ontario,Ontario,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Small Box,2010-08-05 00:00:00,2010,8
37669.0,2010-10-29,Not Specified,39,9081.98,0.02,Express Air,2485.54,232.58,19.99,Alejandro Grove,Ontario,Ontario,Corporate,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Emptyâ¢ Dirt Cup,Small Box,2010-10-31 00:00:00,2010,10
37669.0,2010-10-29,Not Specified,31,806.08,0.08,Regular Air,402.37,26.17,1.39,Alejandro Grove,Ontario,Ontario,Corporate,Office Supplies,Envelopes,Quality Park Security Envelopes,Small Box,2010-10-31 00:00:00,2010,10
37669.0,2010-10-29,Not Specified,4,70.02,0.0,Regular Air,-30.63,15.31,8.78,Alejandro Grove,Ontario,Ontario,Corporate,Office Supplies,Storage & Organization,Eldon Jumbo ProFileâ¢ Portable File Boxes Graphite/Black,Small Box,2010-11-01 00:00:00,2010,10
38117.0,2010-04-20,Low,28,481.27,0.01,Regular Air,-128.89,15.7,11.25,Mick Hernandez,Ontario,Ontario,Home Office,Office Supplies,Storage & Organization,Hanging Personal Folder File,Small Box,2010-04-25 00:00:00,2010,4
38210.0,2010-12-12,Low,10,52.76,0.09,Regular Air,-49.53,4.98,7.44,Ben Ferrer,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1922,Small Box,2010-12-12 00:00:00,2010,12
38274.0,2011-06-10,High,9,1225.37,0.08,Regular Air,0.9800000000000182,140.81,24.49,Todd Sumrall,Ontario,Ontario,Consumer,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,2011-06-12 00:00:00,2011,6
38274.0,2011-06-10,High,27,1199.57,0.06,Regular Air,23.7,43.57,16.36,Todd Sumrall,Ontario,Ontario,Consumer,Office Supplies,Storage & Organization,"Trav-L-File Heavy-Duty Shuttle II, Black",Small Box,2011-06-12 00:00:00,2011,6
38274.0,2011-06-10,High,10,484.2194999999999,0.02,Express Air,-33.792,55.99,1.25,Todd Sumrall,Ontario,Ontario,Consumer,Technology,Telephones and Communication,Accessory2,Small Pack,2011-06-11 00:00:00,2011,6
38370.0,2011-04-03,High,50,169.13,0.0,Regular Air,43.05,3.14,1.14,Sean O'Donnell,Ontario,Ontario,Corporate,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",Wrap Bag,2011-04-05 00:00:00,2011,4
38405.0,2010-07-15,Medium,29,208.04,0.1,Regular Air,14.77,7.59,4,Laura Armstrong,Ontario,Ontario,Small Business,Furniture,Office Furnishings,"Master Giant FootÂ® Doorstop, Safety Yellow",Wrap Bag,2010-07-18 00:00:00,2010,7
38466.0,2011-08-17,Critical,22,136.18,0.08,Regular Air,-43.26,5.98,5.46,Jane Waco,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1983,Small Box,2011-08-18 00:00:00,2011,8
38466.0,2011-08-17,Critical,37,111.37,0.04,Regular Air,46.46,2.89,0.5,Jane Waco,Ontario,Ontario,Corporate,Office Supplies,Labels,Avery 498,Small Box,2011-08-19 00:00:00,2011,8
38466.0,2011-08-17,Critical,15,105.48,0.02,Regular Air,-53.99,6.48,7.37,Jane Waco,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 210,Small Box,2011-08-18 00:00:00,2011,8
38501.0,2009-04-28,Critical,11,78.68,0.05,Regular Air,-29.07,6.48,6.22,Guy Phonely,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 1894,Small Box,2009-04-29 00:00:00,2009,4
38532.0,2012-07-17,High,44,128.22,0.07,Regular Air,16.51,2.94,0.7,Pamela Coakley,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 338,Wrap Bag,2012-07-19 00:00:00,2012,7
38564.0,2009-11-02,Critical,31,904.93,0.08,Regular Air,-53.4,30.97,4,Vivek Grady,Ontario,Ontario,Home Office,Technology,Computer Peripherals,Microsoft Multimedia Keyboard,Small Box,2009-11-03 00:00:00,2009,11
38564.0,2009-11-02,Critical,21,98.51,0.1,Express Air,45.93,4.13,0.5,Vivek Grady,Ontario,Ontario,Home Office,Office Supplies,Labels,Avery 506,Small Box,2009-11-04 00:00:00,2009,11
38915.0,2009-09-17,Medium,12,96.73,0.08,Regular Air,-83.65,7.77,9.23,Ben Ferrer,Ontario,Ontario,Corporate,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Small Box,2009-09-18 00:00:00,2009,9
38915.0,2009-09-17,Medium,34,253.6,0.07,Regular Air,24.39,7.59,4,Ben Ferrer,Ontario,Ontario,Corporate,Furniture,Office Furnishings,"Master Giant FootÂ® Doorstop, Safety Yellow",Wrap Bag,2009-09-19 00:00:00,2009,9
38947.0,2009-11-29,Critical,20,307.46,0.02,Regular Air,4.91,14.58,7.4,Chris Selesnick,Ontario,Ontario,Home Office,Furniture,Office Furnishings,DAX Clear Channel Poster Frame,Small Box,2009-12-01 00:00:00,2009,11
39078.0,2009-06-23,Low,10,36.91,0.07,Regular Air,-27.72,3.28,3.97,Matt Connell,Ontario,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Newell 337,Wrap Bag,2009-06-23 00:00:00,2009,6
39078.0,2009-06-23,Low,8,2155.84,0.02,Regular Air,-267.63,256.99,11.25,Matt Connell,Ontario,Ontario,Corporate,Technology,Computer Peripherals,Hayes Optima 56K V.90 Internal Voice Modem,Small Box,2009-06-30 00:00:00,2009,6
39078.0,2009-06-23,Low,26,175.27,0.01,Regular Air,-33.67,6.48,5.14,Matt Connell,Ontario,Ontario,Corporate,Office Supplies,Paper,Xerox 23,Small Box,2009-06-25 00:00:00,2009,6
39141.0,2009-05-03,Low,49,1400.91,0.09,Regular Air,-163.53,30.98,19.51,Jim Kriz,Ontario,Ontario,Consumer,Office Supplies,Envelopes,Staples Colored Interoffice Envelopes,Small Box,2009-05-05 00:00:00,2009,5
39141.0,2009-05-03,Low,47,2259.66,0.03,Regular Air,554.77,49.34,10.25,Jim Kriz,Ontario,Ontario,Consumer,Furniture,Office Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,Large Box,2009-05-05 00:00:00,2009,5
39460.0,2009-05-02,Not Specified,25,172.42,0.09,Regular Air,-71.59899999999999,7.1,6.05,Stephanie Ulpright,Ontario,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,"Wilson Jones Hanging View Binder, White, 1""",Small Box,2009-05-04 00:00:00,2009,5
39460.0,2009-05-02,Not Specified,19,2033.9225,0.02,Regular Air,251.199,125.99,2.5,Stephanie Ulpright,Ontario,Ontario,Consumer,Technology,Telephones and Communication,i2000,Small Box,2009-05-03 00:00:00,2009,5
39904.0,2009-02-02,Not Specified,44,363.92,0.0,Regular Air,-144.56,8.09,7.96,Alejandro Grove,Ontario,Ontario,Consumer,Furniture,Office Furnishings,"6"" Cubicle Wall Clock, Black",Small Box,2009-02-03 00:00:00,2009,2
39909.0,2011-02-24,Low,50,7778.758,0.0,Regular Air,2547.297,175.99,4.99,Chris Selesnick,Ontario,Ontario,Home Office,Technology,Telephones and Communication,5165,Small Box,2011-03-04 00:00:00,2011,2
